Gender,Grade,High School,School ID,Student ID,Student Name,Type,Budget,Math Score,Reading Score,Size
F,11th,Huang,0,404,Amanda Bennett,District,1910635,97,88,2917
M,11th,Huang,0,405,Dennis Padilla,District,1910635,93,92,2917
M,11th,Huang,0,406,Antonio Miller,District,1910635,63,63,2917
F,11th,Huang,0,407,Melissa Trevino,District,1910635,56,71,2917
M,10th,Huang,0,408,Andrew King,District,1910635,80,99,2917
M,11th,Huang,0,409,John Martinez,District,1910635,76,68,2917
F,9th,Huang,0,410,Lauren King,District,1910635,82,74,2917
F,9th,Huang,0,411,Stephanie Mercado,District,1910635,98,93,2917
M,11th,Huang,0,412,William Smith,District,1910635,94,69,2917
M,12th,Huang,0,413,Jonathan Marshall,District,1910635,72,86,2917
M,10th,Huang,0,414,Luke Lowery MD,District,1910635,82,93,2917
F,9th,Huang,0,415,Emily Reynolds,District,1910635,99,88,2917
M,9th,Huang,0,416,Kevin Mclean,District,1910635,80,86,2917
F,11th,Huang,0,417,Elizabeth Taylor,District,1910635,84,97,2917
F,11th,Huang,0,418,Pamela Rivas,District,1910635,58,84,2917
F,9th,Huang,0,419,Tammy Martin,District,1910635,64,84,2917
F,9th,Huang,0,420,Holly Watkins,District,1910635,74,81,2917
M,9th,Huang,0,421,Patrick Chen,District,1910635,79,67,2917
F,10th,Huang,0,422,Michelle Griffin,District,1910635,81,85,2917
F,12th,Huang,0,423,Theresa Andrews,District,1910635,58,65,2917
M,9th,Huang,0,424,Alan Henry,District,1910635,81,63,2917
M,10th,Huang,0,425,Dr. Larry Hines,District,1910635,59,91,2917
M,12th,Huang,0,426,Travis Frazier,District,1910635,68,75,2917
F,12th,Huang,0,427,Julie Jones,District,1910635,68,74,2917
F,10th,Huang,0,428,Natalie Reynolds,District,1910635,70,77,2917
F,10th,Huang,0,429,Jessica Cohen,District,1910635,98,69,2917
M,12th,Huang,0,430,Jason Robinson,District,1910635,95,69,2917
F,9th,Huang,0,431,Heather Palmer,District,1910635,57,78,2917
F,10th,Huang,0,432,Emily Cardenas MD,District,1910635,87,77,2917
M,12th,Huang,0,433,Scott Glover,District,1910635,92,65,2917
F,12th,Huang,0,434,Jacqueline White,District,1910635,67,68,2917
F,9th,Huang,0,435,Mrs. Elizabeth Espinoza DDS,District,1910635,75,76,2917
F,11th,Huang,0,436,Toni Porter,District,1910635,72,92,2917
F,11th,Huang,0,437,Jennifer Mejia,District,1910635,59,90,2917
F,10th,Huang,0,438,Brenda Peterson,District,1910635,78,75,2917
M,9th,Huang,0,439,Paul Hamilton,District,1910635,72,73,2917
F,11th,Huang,0,440,Patricia Nguyen,District,1910635,56,83,2917
M,12th,Huang,0,441,James Ho,District,1910635,61,86,2917
F,10th,Huang,0,442,Elizabeth Cohen,District,1910635,61,97,2917
F,9th,Huang,0,443,Stephanie Lane,District,1910635,57,70,2917
F,12th,Huang,0,444,Dawn Rhodes,District,1910635,66,67,2917
F,10th,Huang,0,445,Theresa Robinson,District,1910635,65,63,2917
F,9th,Huang,0,446,Breanna Mosley,District,1910635,79,85,2917
F,10th,Huang,0,447,Carmen Wilson,District,1910635,92,69,2917
M,9th,Huang,0,448,Ian Brown,District,1910635,71,77,2917
F,11th,Huang,0,449,Kathleen Matthews,District,1910635,60,96,2917
M,11th,Huang,0,450,Bryan Diaz,District,1910635,84,64,2917
F,11th,Huang,0,451,Gina Sweeney,District,1910635,59,81,2917
M,10th,Huang,0,452,Alan Garcia,District,1910635,60,88,2917
M,10th,Huang,0,453,Erik Wheeler,District,1910635,58,94,2917
F,9th,Huang,0,454,Stephanie Robles,District,1910635,95,83,2917
F,9th,Huang,0,455,Samantha Hanson,District,1910635,61,83,2917
M,11th,Huang,0,456,Christopher Williams,District,1910635,83,89,2917
F,12th,Huang,0,457,Stephanie Hart,District,1910635,63,94,2917
F,11th,Huang,0,458,Mrs. Lisa Becker,District,1910635,68,84,2917
F,9th,Huang,0,459,Bianca Johnson,District,1910635,68,92,2917
F,12th,Huang,0,460,Amy Steele,District,1910635,63,67,2917
F,9th,Huang,0,461,Gina Contreras,District,1910635,92,92,2917
F,10th,Huang,0,462,Jaime Alexander,District,1910635,77,93,2917
M,12th,Huang,0,463,Kevin Coleman,District,1910635,77,88,2917
F,10th,Huang,0,464,Caitlin Williams,District,1910635,79,98,2917
M,9th,Huang,0,465,Joseph Lloyd,District,1910635,89,81,2917
F,11th,Huang,0,466,Carrie Hernandez,District,1910635,92,86,2917
M,10th,Huang,0,467,Mr. Travis Young,District,1910635,61,81,2917
M,12th,Huang,0,468,Francis Wright,District,1910635,92,63,2917
M,9th,Huang,0,469,Joel Harper,District,1910635,94,99,2917
M,9th,Huang,0,470,Eduardo Park,District,1910635,62,67,2917
F,10th,Huang,0,471,Melissa Yoder,District,1910635,74,95,2917
F,9th,Huang,0,472,Donna Campbell,District,1910635,64,82,2917
F,9th,Huang,0,473,Connie Delacruz,District,1910635,58,64,2917
M,9th,Huang,0,474,Luis Parker,District,1910635,95,89,2917
F,11th,Huang,0,475,Pamela Watts,District,1910635,58,82,2917
F,10th,Huang,0,476,Lindsey Mitchell,District,1910635,89,72,2917
F,10th,Huang,0,477,Brenda Price,District,1910635,75,79,2917
M,10th,Huang,0,478,Joseph Howard,District,1910635,61,90,2917
F,10th,Huang,0,479,Amy Evans,District,1910635,73,92,2917
F,9th,Huang,0,480,Paula Fernandez DVM,District,1910635,96,69,2917
F,11th,Huang,0,481,Amber Cunningham,District,1910635,86,97,2917
M,10th,Huang,0,482,Preston Wheeler,District,1910635,56,65,2917
M,9th,Huang,0,483,James Lopez,District,1910635,89,68,2917
M,11th,Huang,0,484,Chad Drake,District,1910635,99,67,2917
M,11th,Huang,0,485,Samuel Blackburn,District,1910635,96,73,2917
M,9th,Huang,0,486,Shawn Nielsen,District,1910635,81,86,2917
M,10th,Huang,0,487,Eric Perez,District,1910635,67,83,2917
M,12th,Huang,0,488,Kevin Montgomery,District,1910635,81,67,2917
M,9th,Huang,0,489,Terry Thomas,District,1910635,65,88,2917
F,9th,Huang,0,490,Kim Meyer,District,1910635,66,92,2917
M,10th,Huang,0,491,Michael Townsend,District,1910635,78,95,2917
M,10th,Huang,0,492,Ronnie Rodriguez,District,1910635,79,71,2917
F,10th,Huang,0,493,Savannah Smith,District,1910635,79,95,2917
M,10th,Huang,0,494,Shane Nguyen,District,1910635,65,74,2917
M,12th,Huang,0,495,Michael Brown,District,1910635,71,99,2917
M,9th,Huang,0,496,Robert Young,District,1910635,72,70,2917
M,9th,Huang,0,497,Daniel Griffin,District,1910635,98,74,2917
M,11th,Huang,0,498,James Johnson,District,1910635,80,73,2917
F,10th,Huang,0,499,Mary Cox,District,1910635,79,97,2917
F,10th,Huang,0,500,Tina Aguirre,District,1910635,90,86,2917
F,9th,Huang,0,501,Jillian Mcdonald,District,1910635,70,64,2917
M,10th,Huang,0,502,Matthew Branch,District,1910635,89,71,2917
M,11th,Huang,0,503,Christopher Jordan,District,1910635,84,78,2917
M,11th,Huang,0,504,Victor Mcguire,District,1910635,94,93,2917
F,10th,Huang,0,505,Erin Arnold,District,1910635,78,96,2917
M,10th,Huang,0,506,Nicholas Wu,District,1910635,74,85,2917
F,12th,Huang,0,507,Kristen Wilson,District,1910635,89,72,2917
F,10th,Huang,0,508,Morgan Moore,District,1910635,84,63,2917
M,9th,Huang,0,509,Stephen Smith,District,1910635,90,90,2917
M,10th,Huang,0,510,Jeremy Romero,District,1910635,58,76,2917
F,9th,Huang,0,511,Julie Bush,District,1910635,97,96,2917
F,11th,Huang,0,512,Brittany Taylor,District,1910635,58,81,2917
M,10th,Huang,0,513,James Kim,District,1910635,70,89,2917
F,10th,Huang,0,514,Ashley Roberts,District,1910635,66,93,2917
M,10th,Huang,0,515,Brandon Johnson,District,1910635,74,80,2917
M,12th,Huang,0,516,David Davenport,District,1910635,61,89,2917
M,9th,Huang,0,517,Mark Washington,District,1910635,78,84,2917
F,9th,Huang,0,518,Alicia Marshall,District,1910635,84,97,2917
F,12th,Huang,0,519,Barbara Santana,District,1910635,69,90,2917
F,10th,Huang,0,520,Samantha Parker,District,1910635,72,88,2917
M,11th,Huang,0,521,Joseph Walters,District,1910635,76,82,2917
M,11th,Huang,0,522,Michael Zamora,District,1910635,94,96,2917
M,11th,Huang,0,523,Kyle Cobb,District,1910635,87,72,2917
F,10th,Huang,0,524,Jill Clark,District,1910635,92,76,2917
F,11th,Huang,0,525,Sarah Warren,District,1910635,91,93,2917
F,10th,Huang,0,526,Jennifer Robinson,District,1910635,85,89,2917
F,11th,Huang,0,527,Patricia Johnson,District,1910635,68,79,2917
M,10th,Huang,0,528,Henry Evans,District,1910635,88,68,2917
M,10th,Huang,0,529,Alexander Ramsey,District,1910635,90,63,2917
M,10th,Huang,0,530,Brandon Stephens,District,1910635,94,89,2917
M,9th,Huang,0,531,Jeff Holland,District,1910635,79,72,2917
M,10th,Huang,0,532,Samuel Schultz,District,1910635,93,93,2917
M,11th,Huang,0,533,Brett Johnson,District,1910635,72,66,2917
M,12th,Huang,0,534,Daniel Sherman,District,1910635,63,64,2917
M,11th,Huang,0,535,Justin Mccall,District,1910635,56,81,2917
M,9th,Huang,0,536,Jonathan Evans,District,1910635,83,99,2917
F,11th,Huang,0,537,Jacqueline Kennedy,District,1910635,69,63,2917
M,10th,Huang,0,538,Martin Stephenson,District,1910635,63,96,2917
F,9th,Huang,0,539,Lindsey Lane,District,1910635,81,90,2917
F,10th,Huang,0,540,Jessica Hart,District,1910635,98,95,2917
M,10th,Huang,0,541,Edward Lucas,District,1910635,98,76,2917
F,9th,Huang,0,542,Lisa Osborne,District,1910635,69,86,2917
F,9th,Huang,0,543,Hannah Black,District,1910635,94,80,2917
M,9th,Huang,0,544,Alexander Paul,District,1910635,65,72,2917
F,12th,Huang,0,545,Brenda Wong,District,1910635,78,63,2917
M,12th,Huang,0,546,Thomas Delgado,District,1910635,80,86,2917
M,9th,Huang,0,547,Jeremy Sutton,District,1910635,95,74,2917
F,9th,Huang,0,548,Paula Donaldson,District,1910635,85,64,2917
F,9th,Huang,0,549,Valerie Thompson,District,1910635,94,97,2917
M,12th,Huang,0,550,John Schaefer,District,1910635,86,96,2917
M,11th,Huang,0,551,Jesus Manning,District,1910635,95,73,2917
M,10th,Huang,0,552,Tyrone Lawson,District,1910635,87,73,2917
M,10th,Huang,0,553,Carl May,District,1910635,58,72,2917
F,12th,Huang,0,554,Brittany Russell,District,1910635,55,67,2917
M,9th,Huang,0,555,Philip Edwards,District,1910635,55,64,2917
M,9th,Huang,0,556,Robert Aguilar,District,1910635,82,88,2917
M,10th,Huang,0,557,Aaron Russo,District,1910635,60,92,2917
M,9th,Huang,0,558,Tracy Andrade,District,1910635,77,96,2917
F,12th,Huang,0,559,Amy Sullivan,District,1910635,60,73,2917
M,10th,Huang,0,560,Howard Beck,District,1910635,65,79,2917
M,11th,Huang,0,561,Dr. Xavier Bell II,District,1910635,91,84,2917
F,10th,Huang,0,562,Dawn Schultz,District,1910635,88,96,2917
M,12th,Huang,0,563,Caleb Lucas,District,1910635,68,74,2917
F,10th,Huang,0,564,Barbara Gonzalez,District,1910635,92,94,2917
M,10th,Huang,0,565,Charles Yang,District,1910635,70,79,2917
M,12th,Huang,0,566,David Gallagher,District,1910635,79,77,2917
F,11th,Huang,0,567,Bethany Vargas,District,1910635,87,91,2917
F,12th,Huang,0,568,Jennifer Schultz,District,1910635,74,81,2917
F,9th,Huang,0,569,Paula Marshall,District,1910635,66,76,2917
M,11th,Huang,0,570,Jordan Elliott,District,1910635,69,89,2917
F,12th,Huang,0,571,Samantha Mcmillan,District,1910635,56,77,2917
F,9th,Huang,0,572,Judith Johnson,District,1910635,56,77,2917
F,10th,Huang,0,573,Grace Palmer,District,1910635,73,91,2917
M,10th,Huang,0,574,Brandon Ramirez,District,1910635,96,93,2917
F,10th,Huang,0,575,Carol Smith,District,1910635,87,72,2917
M,9th,Huang,0,576,Matthew Odom,District,1910635,90,91,2917
F,10th,Huang,0,577,Erika Gray,District,1910635,62,79,2917
F,11th,Huang,0,578,Donna Kramer,District,1910635,86,85,2917
M,10th,Huang,0,579,Jonathan Snyder,District,1910635,78,71,2917
M,11th,Huang,0,580,Frank Howe,District,1910635,89,80,2917
F,9th,Huang,0,581,Amy Beck,District,1910635,83,83,2917
F,9th,Huang,0,582,Lori Holmes,District,1910635,94,72,2917
F,11th,Huang,0,583,Rebekah Hampton,District,1910635,81,77,2917
M,9th,Huang,0,584,Perry Bishop,District,1910635,73,85,2917
M,12th,Huang,0,585,Andrew Hanson MD,District,1910635,73,73,2917
F,11th,Huang,0,586,Jody Hughes,District,1910635,76,96,2917
F,11th,Huang,0,587,Anna Garcia,District,1910635,97,78,2917
F,11th,Huang,0,588,Colleen Walker,District,1910635,74,90,2917
M,11th,Huang,0,589,Danny Bridges,District,1910635,66,83,2917
F,10th,Huang,0,590,Kristina Ford,District,1910635,75,92,2917
F,9th,Huang,0,591,Sabrina Davidson,District,1910635,68,93,2917
M,9th,Huang,0,592,Alexander Freeman,District,1910635,86,73,2917
M,9th,Huang,0,593,Jack Davis,District,1910635,93,63,2917
M,11th,Huang,0,594,Victor Rivera,District,1910635,87,79,2917
F,11th,Huang,0,595,Elizabeth Pena,District,1910635,56,93,2917
M,12th,Huang,0,596,Neil Castro,District,1910635,92,69,2917
M,10th,Huang,0,597,Michael Briggs,District,1910635,90,85,2917
F,9th,Huang,0,598,Anna Andersen,District,1910635,81,77,2917
F,9th,Huang,0,599,Elizabeth Oconnor,District,1910635,59,77,2917
M,11th,Huang,0,600,Zachary Brooks,District,1910635,72,91,2917
M,12th,Huang,0,601,Scott Jackson,District,1910635,74,74,2917
F,12th,Huang,0,602,Mary Fuentes,District,1910635,81,69,2917
F,11th,Huang,0,603,Denise Reyes,District,1910635,61,75,2917
F,9th,Huang,0,604,Janice Collier,District,1910635,85,91,2917
F,10th,Huang,0,605,Tina Barber,District,1910635,80,96,2917
M,12th,Huang,0,606,Keith Rojas,District,1910635,96,78,2917
F,11th,Huang,0,607,Michelle Decker,District,1910635,57,82,2917
M,9th,Huang,0,608,James Smith,District,1910635,60,65,2917
F,10th,Huang,0,609,Alexandra Thompson,District,1910635,71,70,2917
F,11th,Huang,0,610,Jacqueline Campbell,District,1910635,92,78,2917
M,10th,Huang,0,611,Austin Clark,District,1910635,85,71,2917
F,10th,Huang,0,612,Brooke Thomas,District,1910635,95,86,2917
F,9th,Huang,0,613,Molly Smith,District,1910635,72,96,2917
F,9th,Huang,0,614,Pamela Beck,District,1910635,67,82,2917
M,12th,Huang,0,615,Timothy Morris,District,1910635,85,72,2917
F,10th,Huang,0,616,Lauren White,District,1910635,71,94,2917
F,11th,Huang,0,617,Jessica Beltran,District,1910635,72,82,2917
F,9th,Huang,0,618,Alexandra Jones,District,1910635,76,75,2917
F,9th,Huang,0,619,Evelyn Rice,District,1910635,75,87,2917
M,9th,Huang,0,620,Stephen Ellis,District,1910635,93,72,2917
F,12th,Huang,0,621,Caroline Smith,District,1910635,96,79,2917
M,10th,Huang,0,622,Fred Case,District,1910635,68,70,2917
F,11th,Huang,0,623,Crystal Anderson,District,1910635,91,68,2917
F,9th,Huang,0,624,Jordan Gross,District,1910635,97,90,2917
F,12th,Huang,0,625,Marie Harris,District,1910635,79,78,2917
M,11th,Huang,0,626,Charles Hayes,District,1910635,78,63,2917
F,11th,Huang,0,627,Beverly Sheppard,District,1910635,78,82,2917
F,12th,Huang,0,628,Denise Solis,District,1910635,82,96,2917
M,11th,Huang,0,629,Alexander Myers,District,1910635,66,75,2917
F,12th,Huang,0,630,Sally Robertson,District,1910635,93,63,2917
M,12th,Huang,0,631,Steven Morris,District,1910635,57,73,2917
F,10th,Huang,0,632,Nina Flores,District,1910635,62,79,2917
M,9th,Huang,0,633,Miguel Patterson,District,1910635,80,82,2917
M,10th,Huang,0,634,John Simpson,District,1910635,72,86,2917
M,11th,Huang,0,635,Charles Cruz,District,1910635,58,76,2917
F,9th,Huang,0,636,Monica Davis,District,1910635,84,86,2917
M,12th,Huang,0,637,James Fields,District,1910635,88,95,2917
M,9th,Huang,0,638,Kevin Frederick,District,1910635,74,93,2917
M,11th,Huang,0,639,Jeremy Soto,District,1910635,61,87,2917
M,9th,Huang,0,640,Ronald Harris,District,1910635,75,92,2917
F,10th,Huang,0,641,Carol Stewart,District,1910635,73,88,2917
M,9th,Huang,0,642,Albert Durham,District,1910635,71,65,2917
M,12th,Huang,0,643,James Sanchez,District,1910635,84,91,2917
M,11th,Huang,0,644,John Adams,District,1910635,61,81,2917
M,10th,Huang,0,645,Cody Williams,District,1910635,98,72,2917
M,9th,Huang,0,646,Ernest Love,District,1910635,93,87,2917
M,9th,Huang,0,647,Tommy Smith,District,1910635,98,70,2917
M,11th,Huang,0,648,Jared Anderson,District,1910635,86,73,2917
F,9th,Huang,0,649,Jennifer Yang,District,1910635,55,87,2917
M,9th,Huang,0,650,Joe Mercado,District,1910635,57,65,2917
M,11th,Huang,0,651,Mr. Roberto Wright MD,District,1910635,97,73,2917
M,10th,Huang,0,652,Michael Smith,District,1910635,66,88,2917
M,10th,Huang,0,653,William Park,District,1910635,70,65,2917
M,11th,Huang,0,654,Benjamin Williams,District,1910635,96,72,2917
M,11th,Huang,0,655,Dean Perez,District,1910635,94,92,2917
M,10th,Huang,0,656,Mr. Dale Miller,District,1910635,87,94,2917
F,9th,Huang,0,657,Marissa Russell,District,1910635,68,74,2917
F,12th,Huang,0,658,Mary Gonzalez DDS,District,1910635,71,66,2917
F,10th,Huang,0,659,April Jackson,District,1910635,55,93,2917
M,9th,Huang,0,660,William Hayes,District,1910635,81,95,2917
F,11th,Huang,0,661,Meghan Holloway,District,1910635,97,92,2917
F,12th,Huang,0,662,Amy Coleman,District,1910635,76,90,2917
M,10th,Huang,0,663,James Green,District,1910635,58,84,2917
M,10th,Huang,0,664,Michael Tran,District,1910635,67,81,2917
M,11th,Huang,0,665,Joseph Cortez,District,1910635,97,86,2917
F,10th,Huang,0,666,Anita Moss,District,1910635,81,97,2917
M,11th,Huang,0,667,Benjamin Stokes,District,1910635,91,69,2917
M,11th,Huang,0,668,Michael Li,District,1910635,89,75,2917
M,11th,Huang,0,669,Alexander Rosales,District,1910635,55,90,2917
F,10th,Huang,0,670,Katie Dawson,District,1910635,83,94,2917
F,10th,Huang,0,671,Shelly Erickson,District,1910635,59,92,2917
F,11th,Huang,0,672,Kathryn Turner,District,1910635,80,81,2917
M,10th,Huang,0,673,Jacob Lee,District,1910635,64,76,2917
M,10th,Huang,0,674,Ryan Smith,District,1910635,98,87,2917
M,11th,Huang,0,675,Joshua Fernandez,District,1910635,78,98,2917
F,9th,Huang,0,676,Mia Roach,District,1910635,80,86,2917
M,11th,Huang,0,677,William Rodriguez,District,1910635,99,75,2917
F,10th,Huang,0,678,Wanda Cruz,District,1910635,77,74,2917
F,11th,Huang,0,679,Pamela Hall,District,1910635,98,95,2917
M,9th,Huang,0,680,David Smith,District,1910635,93,76,2917
M,9th,Huang,0,681,Jason Brown,District,1910635,85,98,2917
F,12th,Huang,0,682,Chelsea Alexander,District,1910635,73,77,2917
F,9th,Huang,0,683,Kimberly Tate,District,1910635,88,72,2917
M,10th,Huang,0,684,Daniel Williams,District,1910635,78,81,2917
F,11th,Huang,0,685,Terri Jacobson,District,1910635,77,69,2917
M,10th,Huang,0,686,Paul Harris,District,1910635,67,74,2917
F,10th,Huang,0,687,Jessica Thompson,District,1910635,92,84,2917
F,9th,Huang,0,688,Nancy Hawkins,District,1910635,61,82,2917
F,12th,Huang,0,689,Deborah Phillips,District,1910635,68,76,2917
M,9th,Huang,0,690,Mark Mendoza,District,1910635,68,75,2917
M,9th,Huang,0,691,Stephen Williamson,District,1910635,94,71,2917
F,12th,Huang,0,692,Jennifer Strong,District,1910635,87,88,2917
M,12th,Huang,0,693,Matthew Moore,District,1910635,90,75,2917
M,9th,Huang,0,694,Raymond Parker,District,1910635,73,98,2917
M,10th,Huang,0,695,Lee Evans,District,1910635,95,93,2917
M,10th,Huang,0,696,Curtis Rodriguez,District,1910635,90,77,2917
F,11th,Huang,0,697,Sara Morris,District,1910635,57,67,2917
F,9th,Huang,0,698,Dawn Palmer,District,1910635,86,89,2917
F,11th,Huang,0,699,Brianna Benson,District,1910635,95,95,2917
M,11th,Huang,0,700,Luis Watts,District,1910635,99,83,2917
F,12th,Huang,0,701,Mrs. Cindy Brown,District,1910635,63,94,2917
F,9th,Huang,0,702,Summer Sandoval,District,1910635,65,84,2917
F,12th,Huang,0,703,Ashley Smith,District,1910635,64,87,2917
M,10th,Huang,0,704,Randy Wallace,District,1910635,87,93,2917
F,11th,Huang,0,705,Angela Simmons,District,1910635,99,80,2917
F,11th,Huang,0,706,Sandra Haley,District,1910635,84,81,2917
M,10th,Huang,0,707,George Morgan,District,1910635,99,72,2917
F,11th,Huang,0,708,Melissa Ali,District,1910635,69,64,2917
M,9th,Huang,0,709,Matthew Oliver,District,1910635,95,92,2917
M,9th,Huang,0,710,Michael Kirk,District,1910635,56,96,2917
M,9th,Huang,0,711,Terry Khan,District,1910635,85,89,2917
F,9th,Huang,0,712,Kristie Elliott,District,1910635,58,63,2917
M,9th,Huang,0,713,Joel Campbell,District,1910635,73,69,2917
M,10th,Huang,0,714,Anthony Henderson,District,1910635,74,83,2917
M,9th,Huang,0,715,Brent Christensen,District,1910635,71,63,2917
F,10th,Huang,0,716,Heidi Hayes,District,1910635,57,97,2917
M,10th,Huang,0,717,Ryan Mcbride,District,1910635,83,85,2917
M,10th,Huang,0,718,Kyle Murillo,District,1910635,76,97,2917
F,11th,Huang,0,719,Angela Powell,District,1910635,56,70,2917
F,11th,Huang,0,720,Jeanette Simmons,District,1910635,96,96,2917
M,10th,Huang,0,721,Adam Vance,District,1910635,73,72,2917
F,9th,Huang,0,722,Kristen Murray,District,1910635,59,93,2917
F,11th,Huang,0,723,Jessica Burnett,District,1910635,58,82,2917
M,11th,Huang,0,724,Alex Walker,District,1910635,64,73,2917
M,9th,Huang,0,725,Robert Phillips,District,1910635,63,84,2917
F,9th,Huang,0,726,Elizabeth Martinez,District,1910635,99,78,2917
F,9th,Huang,0,727,Kristina Young,District,1910635,83,95,2917
F,10th,Huang,0,728,Sarah Morgan,District,1910635,57,80,2917
F,12th,Huang,0,729,Cheryl Harding,District,1910635,62,84,2917
M,9th,Huang,0,730,Keith Hunter,District,1910635,67,79,2917
M,11th,Huang,0,731,Todd Williams,District,1910635,79,98,2917
M,11th,Huang,0,732,James White MD,District,1910635,60,79,2917
M,11th,Huang,0,733,Kyle Johnson,District,1910635,92,93,2917
F,12th,Huang,0,734,Andrea Suarez,District,1910635,93,92,2917
M,9th,Huang,0,735,Michael Sanchez,District,1910635,91,72,2917
F,11th,Huang,0,736,Jaime Torres,District,1910635,78,92,2917
M,9th,Huang,0,737,Donald Gill DDS,District,1910635,58,78,2917
M,10th,Huang,0,738,Austin Lee,District,1910635,61,71,2917
